budget,genres,original_language,popularity,production_companies,production_countries,release_date,revenue,runtime,title,vote_average,vote_count,director,Action,Adventure,Animation,Comedy,Crime,Documentary,Drama,Family,Fantasy,Foreign,History,Horror,Music,Mystery,Romance,Science_Fiction,Thriller,War,Western,Other_language,de_language,en_language,es_language,fr_language,ja_language,Columbia Pictures,Dune Entertainment,New Line Cinema,Other_company,Paramount Pictures,Relativity Media,Twentieth Century Fox Film Corporation,Universal Pictures,Village Roadshow Pictures,Walt Disney Pictures,Warner Bros.,Canada,France,Germany,Other_country,United Kingdom,United States of America,year,month,day,weekday,day_of_year,gdp
9000000,Mystery Thriller,en,60.715151,"[{""name"": ""Summit Entertainment"", ""id"": 491}, {""name"": ""Newmarket Capital Group"", ""id"": 506}, {""name"": ""Team Todd"", ""id"": 598}, {""name"": ""I Remember Productions"", ""id"": 34446}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2000-10-11,39723096,113.0,Memento,8.1,4028,Christopher Nolan,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2000,10,11,2,285,10250952
10000000,Comedy Drama,en,15.688439,"[{""name"": ""The Weinstein Company"", ""id"": 308}, {""name"": ""Likely Story"", ""id"": 1785}, {""name"": ""Big Beach Films"", ""id"": 12808}, {""name"": ""Yuk Films"", ""id"": 19749}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2011-08-26,17273593,90.0,Our Idiot Brother,5.9,365,Jesse Peretz,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2011,8,26,4,238,15599732
5000000,Horror Thriller,en,26.510558000000003,"[{""name"": ""Universal Pictures"", ""id"": 33}, {""name"": ""Legendary Pictures"", ""id"": 923}, {""name"": ""Brothers Dowdle Productions"", ""id"": 66930}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2014-08-14,40100000,93.0,"As Above, So Below",6.1,766,John Erick Dowdle,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,2014,8,14,3,226,17608138
5000000,Drama Crime,en,62.554173,"[{""name"": ""RabbitBandini Productions"", ""id"": 8924}, {""name"": ""Division Films"", ""id"": 14036}, {""name"": ""Pop Films"", ""id"": 14531}, {""name"": ""Radar Pictures"", ""id"": 14718}, {""name"": ""Muse Productions"", ""id"": 15231}, {""name"": ""MJZ"", ""id"": 17719}, {""name"": ""O' Salvation"", ""id"": 26676}, {""name"": ""Iconoclast"", ""id"": 78780}]","[{""iso_3166_1"": ""FR"", ""name"": ""France""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2013-01-24,31724284,94.0,Spring Breakers,5.0,1551,Harmony Korine,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,2013,1,24,3,24,16880683
5000000,Horror Thriller Science_Fiction,en,17.028252,"[{""name"": ""Bazelevs Production"", ""id"": 1038}, {""name"": ""Dimension Films"", ""id"": 7405}, {""name"": ""Bekmambetov Projects Ltd."", ""id"": 24923}]","[{""iso_3166_1"": ""CA"", ""name"": ""Canada""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2011-07-20,25562924,86.0,Apollo 18,5.0,356,Gonzalo L\u00f3pez-Gallego,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,2011,7,20,2,201,15599732
5000000,Comedy Drama,en,19.336367000000006,"[{""name"": ""Back Lot Pictures"", ""id"": 7374}, {""name"": ""Overture Films"", ""id"": 12807}, {""name"": ""Big Beach Films"", ""id"": 12808}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2008-01-18,16174377,102.0,Sunshine Cleaning,6.5,255,Christine Jeffs,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2008,1,18,4,18,14769862
20000000,Romance Comedy,en,14.947588,"[{""name"": ""Open Road Films (II)"", ""id"": 16313}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2016-01-28,21164799,92.0,Fifty Shades of Black,4.3,331,Michael Tiddes,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2016,1,28,3,28,18804913
5000000,Science_Fiction Drama,en,46.114184,"[{""name"": ""Liberty Films UK"", ""id"": 3316}, {""name"": ""Lunar Industries"", ""id"": 3317}, {""name"": ""Xingu Films"", ""id"": 3318}, {""name"": ""Limelight Fund"", ""id"": 12018}]","[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}]",2009-06-12,9760104,97.0,Moon,7.6,1794,Duncan Jones,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2009,6,12,4,163,14478067
4000000,Drama History,fr,4.992475,"[{""name"": ""Why Not Productions"", ""id"": 729}, {""name"": ""Armada Films"", ""id"": 7453}, {""name"": ""France T\u00e9l\u00e9vision"", ""id"": 7454}, {""name"": ""Cin\u00e9mage 4"", ""id"": 7455}, {""name"": ""Cofinova 6"", ""id"": 7456}, {""name"": ""Soficin\u00e9ma 6"", ""id"": 7457}]","[{""iso_3166_1"": ""FR"", ""name"": ""France""}]",2010-05-18,41424067,120.0,Of Gods and Men,6.5,91,Xavier Beauvois,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2010,5,18,1,138,15048971
5000000,Comedy Drama,en,6.174435,"[{""name"": ""Zininsa Film Production"", ""id"": 7653}, {""name"": ""Intellectual Properties Worldwide"", ""id"": 18524}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2008-08-06,4040588,110.0,Bottle Shock,6.6,60,Randall Miller,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2008,8,6,2,219,14769862
5000000,Drama Fantasy,en,8.753409,"[{""name"": ""WingNut Films"", ""id"": 11}, {""name"": ""Miramax Films"", ""id"": 14}, {""name"": ""New Zealand Film Commission"", ""id"": 294}, {""name"": ""Fontana Productions"", ""id"": 2306}]","[{""iso_3166_1"": ""NZ"", ""name"": ""New Zealand""}]",1994-09-02,3049135,99.0,Heavenly Creatures,7.0,294,Peter Jackson,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1994,9,2,4,245,7287236
5000000,Comedy Drama Romance,en,9.169411,"[{""name"": ""Birdsong Pictures"", ""id"": 7436}, {""name"": ""IM Global"", ""id"": 7437}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2010-10-15,2614773,97.0,Everything Must Go,6.0,208,Dan Rush,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2010,10,15,4,288,15048971
5000000,Drama,en,10.095184,"[{""name"": ""Olympus Pictures"", ""id"": 7400}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2010-12-16,5129058,91.0,Rabbit Hole,6.9,165,John Cameron Mitchell,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2010,12,16,3,350,15048971
5000000,Horror Crime Thriller,en,30.001024,"[{""name"": ""Film Science"", ""id"": 1976}, {""name"": ""Broad Green Pictures"", ""id"": 49389}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2016-04-15,3220371,95.0,Green Room,6.7,683,Jeremy Saulnier,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2016,4,15,4,106,18804913
5000000,Drama Science_Fiction Mystery,en,1.731035,"[{""name"": ""Atlas 3 Productions"", ""id"": 67480}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2014-09-12,846704,99.0,Atlas Shrugged Part III: Who is John Galt?,3.9,15,James Manera,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2014,9,12,4,255,17608138
5000000,Horror Thriller,en,38.94708,"[{""name"": ""Blumhouse Productions"", ""id"": 3172}, {""name"": ""Blinding Edge Pictures"", ""id"": 12236}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2015-09-10,98450062,94.0,The Visit,6.0,1360,M. Night Shyamalan,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2015,9,10,3,253,18295019
4800000,Horror,en,38.83192,"[{""name"": ""International Production Company"", ""id"": 1507}, {""name"": ""Raw Nerve"", ""id"": 1631}, {""name"": ""Lionsgate"", ""id"": 1632}, {""name"": ""Next Entertainment"", ""id"": 1633}, {""name"": ""Screen Gems"", ""id"": 3287}, {""name"": ""Hostel LLC"", ""id"": 17793}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2005-01-06,80578934,94.0,Hostel,5.7,887,Eli Roth,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2005,1,6,3,6,13039197
6000000,Comedy Drama Romance,en,29.834065,"[{""name"": ""Channel Four Films"", ""id"": 181}, {""name"": ""PolyGram Filmed Entertainment"", ""id"": 1382}, {""name"": ""Working Title Films"", ""id"": 10163}]","[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}]",1994-03-09,254700832,117.0,Four Weddings and a Funeral,6.6,632,Mike Newell,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1994,3,9,2,68,7287236
5000000,Comedy,en,10.274542,"[{""name"": ""TriStar Pictures"", ""id"": 559}, {""name"": ""Provident Films"", ""id"": 3291}, {""name"": ""Pure Flix Entertainment"", ""id"": 6427}, {""name"": ""Affirm Films"", ""id"": 10156}, {""name"": ""FourBoys Entertainment"", ""id"": 80078}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2014-03-25,10429707,98.0,Moms' Night Out,5.5,121,Jon Erwin,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2014,3,25,1,84,17608138
4500000,Drama Horror Mystery Thriller,en,14.570359,"[{""name"": ""Plum Pictures"", ""id"": 2224}, {""name"": ""Harbor Light Entertainment"", ""id"": 6020}, {""name"": ""Lleju Productions"", ""id"": 12410}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2010-04-09,3606395,104.0,After.Life,5.4,251,Agnieszka Wojtowicz-Vosloo,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2010,4,9,4,99,15048971
3705538,Romance Crime Drama Thriller,en,8.839651,"[{""name"": ""Miramax Films"", ""id"": 14}, {""name"": ""Channel Four Films"", ""id"": 181}, {""name"": ""Palace Pictures"", ""id"": 927}, {""name"": ""Nippon Film Development and Finance Inc."", ""id"": 1202}, {""name"": ""Eurotrustees"", ""id"": 8876}, {""name"": ""British Screen Productions"", ""id"": 12745}]","[{""iso_3166_1"": ""JP"", ""name"": ""Japan""}, {""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""IE"", ""name"": ""Ireland""}]",1992-09-02,62548947,112.0,The Crying Game,6.9,176,Neil Jordan,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1992,9,2,2,246,6520327
4000000,Horror,en,40.016306,"[{""name"": ""Lionsgate"", ""id"": 1632}, {""name"": ""Grindstone Entertainment Group"", ""id"": 3604}, {""name"": ""Silver Reel"", ""id"": 12075}, {""name"": ""Sly Predator"", ""id"": 52924}, {""name"": ""Matt Baer Films"", ""id"": 52925}, {""name"": ""Gold Star Films"", ""id"": 68506}, {""name"": ""Lotus Entertainment (I)"", ""id"": 74208}]","[{""iso_3166_1"": ""CH"", ""name"": ""Switzerland""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2015-05-08,187112,95.0,Maggie,5.2,593,Henry Hobson,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,2015,5,8,4,128,18295019
3600000,Drama Romance,en,22.030517,"[{""name"": ""United Artists"", ""id"": 60}, {""name"": ""Intial Productions"", ""id"": 15547}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1995-10-27,49800000,112.0,Leaving Las Vegas,7.1,360,Mike Figgis,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1995,10,27,4,300,7639749
4000000,Thriller,en,24.161735,"[{""name"": ""Universal Pictures"", ""id"": 33}, {""name"": ""Nuyorican Productions"", ""id"": 1620}, {""name"": ""Blumhouse Productions"", ""id"": 3172}, {""name"": ""Smart Entertainment"", ""id"": 44783}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2015-01-23,52425855,91.0,The Boy Next Door,4.1,1022,Rob Cohen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,2015,1,23,4,23,18295019
3500000,Comedy Drama,en,15.338211,"[{""name"": ""Mandalay Vision"", ""id"": 6667}, {""name"": ""10th Hole Productions"", ""id"": 6691}, {""name"": ""Focus Features"", ""id"": 10146}, {""name"": ""Gilbert Films"", ""id"": 10161}, {""name"": ""Saint Aire Production"", ""id"": 23910}, {""name"": ""Artist International"", ""id"": 23911}, {""name"": ""Antidote Films (I)"", ""id"": 23912}, {""name"": ""Artist International Management"", ""id"": 23913}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2010-07-09,34705850,106.0,The Kids Are All Right,6.5,506,Lisa Cholodenko,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2010,7,9,4,190,15048971
4000000,Action Horror Science_Fiction Thriller,en,29.852608,"[{""name"": ""Universal Pictures"", ""id"": 33}, {""name"": ""Alive Films"", ""id"": 17823}, {""name"": ""Larry Franco Productions"", ""id"": 17824}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1988-11-23,13008928,94.0,They Live,7.1,550,John Carpenter,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1988,11,23,2,328,5236438
4000000,Comedy Mystery,en,17.229537,"[{""name"": ""BBC Films"", ""id"": 288}, {""name"": ""Ingenious Film Partners"", ""id"": 289}, {""name"": ""Ingenious Media"", ""id"": 290}, {""name"": ""Perdido Prod."", ""id"": 291}]","[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}]",2006-07-27,31584901,96.0,Scoop,6.4,420,Woody Allen,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2006,7,27,3,208,13815583
4000000,Comedy Crime Thriller Romance,en,6.091951,"[{""name"": ""Echo Lake Productions"", ""id"": 2147}, {""name"": ""Bi-polar Pictures"", ""id"": 2332}, {""name"": ""Code Entertainment"", ""id"": 14589}, {""name"": ""Independent Film Group"", ""id"": 35444}, {""name"": ""Carol Baum Productions"", ""id"": 35445}, {""name"": ""Dillinger Productions"", ""id"": 35446}, {""name"": ""Green Tulip Productions"", ""id"": 35447}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2007-02-09,2426851,90.0,You Kill Me,6.2,80,John Dahl,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2007,2,9,4,40,14474228
3000000,Crime Comedy Romance,en,1.204941,"[{""name"": ""Arts Council of England"", ""id"": 718}, {""name"": ""National Lottery"", ""id"": 1270}, {""name"": ""Gruber Bros."", ""id"": 4413}, {""name"": ""Tomboy Films"", ""id"": 24356}, {""name"": ""Winchester Multimedia PLC"", ""id"": 36978}]","[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}]",1997-08-22,302204,109.0,Shooting Fish,7.0,23,Stefan Schwartz,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1997,8,22,4,234,8577552
9500000,Crime Drama Thriller,en,21.230737,"[{""name"": ""Nu Image Films"", ""id"": 925}, {""name"": ""Millennium Films"", ""id"": 10254}, {""name"": ""Dark Harbor Stories"", ""id"": 65129}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2010-09-10,120000,104.0,Trust,6.6,307,David Schwimmer,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2010,9,10,4,253,15048971
650000,Drama Horror Action Thriller Science_Fiction,en,12.496261,"[{""name"": ""Glass Eye Pix"", ""id"": 1360}, {""name"": ""Belladonna Productions"", ""id"": 2341}, {""name"": ""Off Hollywood Pictures"", ""id"": 3768}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2010-09-30,33245,98.0,Stake Land,6.2,285,Jim Mickle,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2010,9,30,3,273,15048971
967686,Comedy Crime Drama,en,20.544999,"[{""name"": ""Film4"", ""id"": 9349}, {""name"": ""Drafthouse Films"", ""id"": 10485}, {""name"": ""Warp Films"", ""id"": 12180}, {""name"": ""Wild Bunch Distribution"", ""id"": 15308}]","[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}]",2010-05-07,4270000,101.0,Four Lions,7.0,423,Chris Morris,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2010,5,7,4,127,15048971
4000000,Comedy Drama,en,3.771652,"[{""name"": ""DNA Films"", ""id"": 284}, {""name"": ""BBC Films"", ""id"": 288}, {""name"": ""UK Film Council"", ""id"": 2452}]","[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}]",2006-10-02,13401952,109.0,The History Boys,6.6,66,Nicholas Hytner,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2006,10,2,0,275,13815583
3500000,Comedy,en,25.5748,"[{""name"": ""New Line Cinema"", ""id"": 12}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1995-04-26,28215918,91.0,Friday,7.0,503,F. Gary Gray,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1995,4,26,2,116,7639749
3500000,Mystery Horror,en,50.319662,"[{""name"": ""Parts and Labor"", ""id"": 6531}, {""name"": ""RT Features"", ""id"": 30666}, {""name"": ""Rooks Nest Entertainment"", ""id"": 34456}, {""name"": ""Maiden Voyage Pictures"", ""id"": 41641}, {""name"": ""Pulse Films"", ""id"": 57430}, {""name"": ""Scythia Films"", ""id"": 61011}, {""name"": ""Code Red Productions"", ""id"": 79434}, {""name"": ""Mott Street Pictures"", ""id"": 79435}, {""name"": ""Very Special Projects"", ""id"": 79436}]","[{""iso_3166_1"": ""CA"", ""name"": ""Canada""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2016-02-19,40423945,92.0,The Witch,6.3,1434,Robert Eggers,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,2016,2,19,4,50,18804913
3500000,Fantasy Horror,nb,12.982319,"[{""name"": ""Filmkameratene A/S"", ""id"": 1003}, {""name"": ""Film Fund FUZZ"", ""id"": 5241}, {""name"": ""SF Norge A/S"", ""id"": 56050}]","[{""iso_3166_1"": ""NO"", ""name"": ""Norway""}]",2010-10-29,4159678,103.0,Troll Hunter,6.7,583,Andr\u00e9 \u00d8vredal,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2010,10,29,4,302,15048971
8000000,Documentary Family,fr,17.537154,"[{""name"": ""Wild Bunch"", ""id"": 856}, {""name"": ""Canal+"", ""id"": 5358}, {""name"": ""Buena Vista International Film Production France"", ""id"": 7658}, {""name"": ""Alliance de Production Cinematographique (APC)"", ""id"": 8661}, {""name"": ""L'Institut Polare Fran\u00e7ais Paul-\u00c9mile Victor"", ""id"": 66329}, {""name"": ""National Geographic Films"", ""id"": 66330}, {""name"": ""Bonne Pioche"", ""id"": 66331}]","[{""iso_3166_1"": ""FR"", ""name"": ""France""}]",2005-01-26,127392239,80.0,March of the Penguins,6.9,358,Luc Jacquet,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2005,1,26,2,26,13039197
3500000,Thriller Drama,en,26.259389,"[{""name"": ""Benaroya Pictures"", ""id"": 6692}, {""name"": ""Before the Door Pictures"", ""id"": 14861}, {""name"": ""Washington Square Films"", ""id"": 14862}, {""name"": ""Untitled Entertainment"", ""id"": 46225}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2011-09-28,19504039,107.0,Margin Call,6.7,524,J.C. Chandor,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2011,9,28,2,271,15599732
3300000,Drama,en,192.528841,"[{""name"": ""Bold Films"", ""id"": 2266}, {""name"": ""Blumhouse Productions"", ""id"": 3172}, {""name"": ""Right of Way Films"", ""id"": 32157}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2014-10-10,13092000,105.0,Whiplash,8.3,4254,Damien Chazelle,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2014,10,10,4,283,17608138
3300000,Drama Crime,pt,44.356711,"[{""name"": ""O2 Filmes"", ""id"": 345}, {""name"": ""VideoFilmes"", ""id"": 346}, {""name"": ""Wild Bunch"", ""id"": 856}, {""name"": ""Globo filmes"", ""id"": 10954}, {""name"": ""Lumiere"", ""id"": 11444}, {""name"": ""Hank Levine Film"", ""id"": 11445}, {""name"": ""Lereby Productions"", ""id"": 11446}]","[{""iso_3166_1"": ""BR"", ""name"": ""Brazil""}, {""iso_3166_1"": ""FR"", ""name"": ""France""}]",2002-02-05,30641770,130.0,City of God,8.1,1814,Fernando Meirelles,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,2002,2,5,1,36,10929108
3200000,Drama Romance Comedy,en,11.933449,"[{""name"": ""Parts and Labor"", ""id"": 6531}, {""name"": ""Olympus Pictures"", ""id"": 7400}, {""name"": ""Focus Features"", ""id"": 10146}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2010-09-11,5332926,105.0,Beginners,6.8,347,Mike Mills,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2010,9,11,5,254,15048971
2700000,Comedy,en,17.332585,"[{""name"": ""Universal Pictures"", ""id"": 33}, {""name"": ""Oregon Film Factory"", ""id"": 13298}, {""name"": ""Stage III Productions"", ""id"": 13300}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1978-07-27,141000000,109.0,Animal House,7.0,418,John Landis,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1978,7,27,3,208,2351599
2500000,Adventure Action Thriller,en,47.812466,"[{""name"": ""United Artists"", ""id"": 60}, {""name"": ""Eon Productions"", ""id"": 7576}, {""name"": ""Danjaq"", ""id"": 10761}]","[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1964-09-17,124881062,110.0,Goldfinger,7.2,987,Guy Hamilton,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1964,9,17,3,261,684460
4000000,Drama Crime,en,63.513324,"[{""name"": ""Miramax Films"", ""id"": 14}, {""name"": ""Channel Four Films"", ""id"": 181}, {""name"": ""Noel Gay Motion Picture Company"", ""id"": 358}, {""name"": ""Figment Films"", ""id"": 359}, {""name"": ""Film4"", ""id"": 9349}]","[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}]",1996-02-23,16491080,93.0,Trainspotting,7.8,2655,Danny Boyle,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1996,2,23,4,54,8073122
3000000,Horror Thriller,en,22.789649,"[{""name"": ""Paramount Pictures"", ""id"": 4}, {""name"": ""Blumhouse Productions"", ""id"": 3172}, {""name"": ""Solana Films"", ""id"": 21223}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2010-10-20,177512032,91.0,Paranormal Activity 2,5.7,722,Tod Williams,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,2010,10,20,2,293,15048971
